artDate,year,intern_id,content
107年10月8日,107,24,這週只有一次跟到服務台，其他時間都是在梯外導引及假日的梯內執勤，對於服務台的作業內容也更加熟悉了，雖然對於播音還是有點緊張，但看著筆記做並且有前輩在一旁指導也更安心了許多，由於碰到國慶日的關係，那天人潮相較平常也比較多一些，在電梯的執勤過程也會比較辛苦，需要顧好上樓排隊動線…等，但這週比較特別的是在值梯時載到藝人吳慷仁，覺得自己蠻幸運的！在這邊工作真的還蠻常遇到藝人，內心雖然興奮但還是要展現專業的一面，當然服務都是一視同仁的，把服務做到最好才是這份工作的根本。
107年10月18日,107,24,這週還蠻常到服務台值勤，假日則是到梯外導引及梯內執勤，由於萬聖節快到的關係，公司也安排了一些相關的活動及優惠，例如小朋友來服務台說出「trick or treat」我們就會給他們糖果，在服務台值勤時我們也戴上南瓜造型的頭飾，讓顧客感受到萬聖節即將到來的氛圍，有些客人看到還會走過來跟我們說頭飾很可愛並且問哪裡買的到，外國客人甚至覺得很新奇而想拍照作紀念，這也讓我覺得很特別，也看得出公司的用心。
107年10月26日,107,24,由於萬聖節將近的關係，這週在梯外執勤時還遇到有幼稚園的老師帶領著全體的小朋友，打扮成各式的角色與父母一同來到百貨公司，聽同事說他們往年都會來，而且還會到服務台把準備好的糖果發給我們，真的相當有心也很可愛，這週也有到敦化館支援，對於那邊的業務也更加熟悉了，但由於前輩還要帶領其他新人的關係，所以下午回到復興館進行梯外導引的工作，平日導引還蠻無聊的因為沒什麼客人，但這樣也比較輕鬆，所以有好有壞啦！
107年10月31日,107,24,由於周年慶將近的關係，這週的人潮相較於之前還多，就算是平日也還是蠻多人，在服務台值勤時，客人都會前來詢問周年慶的相關活動資訊，也會接到客人說想要索取活動DM的電話，所以都會幫忙登記並且到郵局寄送，周年慶的優惠相關內容有很多，收到DM的同時我們就要把內容都詳閱並記得很清楚，免得客人詢問的時候回答不出來，這也讓我在服務台值勤時有點緊張，深怕自己回答不出來，但這也讓我有所成長，在跟客人應答的方面更加小心並仔細跟客人說明他想詢問的內容，周年慶期間的來店禮也分成很多種，每個能換的門檻及指定銀行的刷卡禮都不一定相同，這也需要非常了解，過不久就要周年慶了，會是公司最繁忙的時候，想必到時候客人一定爆多，這時候耐心就很重要，用心的服務相信客人一定能感受到。
107年10月31日,107,24,在這份工作裡面學習到很多，像是如何處理顧客訴願、面對緊急狀況的應對等等，服務台是百貨與顧客交流的第一線，所以我們的行為舉止都要很小心，客人不管有什麼問題都會先到服務台詢問，所以我們必須要不斷的更新樓面資訊與充實公司的最新活動，才能在顧客有問題時能夠第一時間幫他們處理，每天處理許多的問題也訓練了我們的耐心與解決問題的能力。
107年10月31日,107,24,電梯職務不單只是開電梯這麼簡單，隨時要注意客人的狀況還要控管人數讓每層樓的客人都能搭到電梯，尤其是娃娃車、代步車和行動不便者更要留意，表面看似簡單的工作，實際上也做了不少準備以及從經驗中的學習。
107年10月31日,107,24,在實習期間讓我印象最深刻的就是周年慶，雖然這段期間實習生不用到服務台，只需要在電梯內執勤及梯外導引，但還是要非常了解周年慶的相關活動資訊，對於DM內容我們也要詳閱並記的很清楚，周年慶期間的來店禮也分成很多種，每個能換的門檻及指定銀行的刷卡禮都不盡相同，這都需要非常了解。
107年10月31日,107,24,周年慶第一天，一早開店就湧入相當多人潮，也看到許多爆衝的客人，讓我覺得很緊張，這時候安排上樓排隊的動線就相當重要，雖然還是會遇到等得不耐煩的客人，這時候就會告訴他們搭乘手扶梯會比較快，來店禮首日電梯都會有特殊樓層的停靠方式，相較以往較特別的是每台電梯都會有服務人員操控，在B3~1F也都會有梯外人員導引，就是為了疏散人潮，並且控管每台電梯的人數讓每層樓的客人都能搭到電梯。
107年10月31日,107,24,周年慶期間每天人潮都很多，這時候耐心也就相當重要，不免也會遇到奧客排隊等電梯不耐煩就對服務人員發脾氣，甚至在每台電梯控管人數的時候覺得，為什麼明明還有位置卻不讓他們進去，這段期間我也發現，許多顧客都不會禮讓娃娃車及行動不便的人，這時候梯內及梯外的人員就相當重要。
107年10月31日,107,24,周年慶12天之中只能休1天假，而且每天都要加班，這也讓我們的身心都很疲累，每天都面對非常多的人潮，穿著跟鞋站的時間也很久，每天回家都要抬腿按摩好好放鬆，不過我相信這絕對會是我實習過程中最難忘的一段回憶，而且有同事一同奮戰的感覺也很有成就感，覺得是上班的動力。
107年10月31日,107,24,若繼續任職在SOGO百貨，我會想從事樓管的工作，每個職位的工作所接觸到的事物及處理事項都不盡相同，所以想轉換環境學習看看。
107年7月10日,107,25,剛開始上班難免有些不習慣，可能會害怕怕做得不好，可能會緊張怕說錯話，也對很多食品、口味不了解，但是若儀店長並無給過我什麼壓力，讓我可以很開心的環境下學習人事物，而我也曾未給我自己任何的壓力，因為我認為沒有什麼事情是你上班幾天多，就全部會的，你越急著學會全部的東西，反而會弄巧成拙，不如慢慢來慢慢學，就像若儀跟我說的，他不要求我們做任何事情貪快，只求我們小心行事，不做不確定的事情，只做有把握的事情，因此我很開心我選擇了舊振南，然而舊振南也給我這個機會，讓我能在這裡好好的學習。
107年7月17日,107,25,慢慢地有比較習慣上班的氣氛，然而我體會到一件事情，那就是當你要說服客人買你的產品前，你必須得深深的了解自家商品的特色，免得客人問倒你，或者變得沒有說服力，於是我把每一塊餅，細細地品嘗，把每一種口味、口感，都牢牢記下，當客人無法說出產品的名稱時，但他形容吃起來的感覺是什麼，我便會得知他的需要是什麼，而客人也會用最真誠的笑容回饋給你，這便今天收穫最好最棒的禮物了。雖然我的班目前以中班居多，變得今天可能學習上早班或晚班，等下回遇到時可能又不熟悉，但不懂就是要開口問，不能自己擅自主意，而姊姊們都很有耐心的在教導我，他們總笑著說好像看見從前的自己。
107年7月24日,107,25,開始為中秋節做準備，公司要我們電訪老客戶，為了感謝他們對舊振南的支持，要贈送一盒中秋禮盒給他們，而婉婉她先教我要如何電訪客人，首先先讓我從個人戶開，比較簡單好上手，然而用電話與人溝通對我來說，是一件很困難的事情，因為我會覺得沒安全感，我看不到對方的人，只能聽聲音去判斷客人的態度、想法，雖然客人大多都是溫柔和善的，讓我提昇了一些信心，漸漸地就多學會了一項工作，可以替他們分憂一些瑣事，而有一天是我和仕軒一起上早班，也是我們的第一次，一開始只安排我，我其實會害怕，於是問了仕軒，他毫不猶豫地答應，也說著我們是同學要互相幫忙，而且一起上班也比較有依靠，彼此會與不會都可以互相切磋，而若儀也很信任我們說著一定能做好!給予我和仕軒很多的鼓勵!
107年7月31日,107,25,在7/27發生了一件事情，上早班的碗碗遇到一位客人來訂中秋禮盒，客人出貨要分兩次，內容物也都不一樣，然而滿萬只能免運一個地方，碗碗可能疏忽了，沒有注意到忘記收運費了，當有客人臨櫃下單，都要寄mail給客人，讓他回信再次確認，讓我們雙方都有依據，所以婉娩就在mail上，告訴那位客人忘了收運費的事情，結果這位老闆在晚上才看到信，打了電話過來，剛好現場在忙，姐姐叫我幫她接電話，於是老闆要找婉，我告訴他同仁已經下班了，後來我就詢問客人要幫什麼忙，他便告訴我，婉把他的訂單日期搞錯了，當我聽要改訂單的事情，腦袋是一片空白的，雖然都有在看若儀、姐姐在操作，但自己還是沒有使用過一次，還是很陌生的，因此我叫客人稍等一下，把電話過給姐姐，請姊姊幫忙，結果姐再次問他的需求，老闆就爆炸了，說我們不但key錯日期，然而還要叫我敘述兩次，而姐就跟客人道歉在道歉，不好意思說最近有新進的人員，都還在學習中，客人又說到，錄取進來不就是都訓練好了嗎?反正他不開心，像我們這種的人服務他，他覺得不妥，後來若儀得知這個事情後，知道這位老闆是我們的熟客，但並未怪罪我們，有跟我們說下次遇到要怎麼面對、處理，叫我別想太多，往心裡去了，姐姐也說誰沒有犯過錯，叫我打起精神來。
107年8月7日,107,25,雖然第一次遇到被客人客訴，心理是多少受一點影響，因為我也知道是自己處理不好，我也想替這位老闆達到他的需求，但是我心有餘力不足，而對於接電話的這方面，又加上了一層，可怕的陰影，可是我還是有好好地克服，我也不願發生這種事情，也感到很無奈，我也想很快學好所有的事情，但若儀也不想給我們壓力，想讓我們一步一步慢慢來就好，所以也沒因為這次的事情，叫我和仕軒趕快學好如何建立訂單，反而先學好如何應對電話方面的事情，若儀說一錠都會學到，做每天該學好的事情就好，俗話說:吃緊弄破碗，不要太貪心，反而弄巧成拙。而我覺得上晚班最麻煩的一件事情就是結帳，百貨公司有太多的付款方式，可能也是因為我還不會、不熟悉，加上前面發生的事情，就給了自己小壓力，當在結帳key金額時，品項還不能錯，不然帳會不平就無法交帳，但姐姐可能看的出來我有些不安，總是讓我先看著他如何輸入如何操作，也因為她的動作慢，我也比較容易學到東西，我也能慢慢的學習，而且自己來也比較記得順序，所以這禮拜都有碰到晚班，都我自己慢慢學著結帳，事情就是要不斷的做，常常做，才會熟悉。
107年8月14日,107,25,自從另一位同仁不做之後，這禮拜體驗了很多的第一次，第一次自己上早班、理貨進貨開補貨單、接訂單建訂單、介紹喜餅的款式、換發票，雖然因為我的疏忽，把發票捲裝反，導致客人損失一張發票，也還好這位客人人真的很好，不但沒有責怪我，反而說他自己太著急，間接影響了我，讓我亂了分寸，但我還是覺得很對不起他，想要彌補他，可是客人說他長期在國外，這點小事情不要緊的，也跟我打氣說著，犯錯了沒關係，下次再多加注意一點，他說誰不會犯錯呢?我很慶幸能遇到給我一次機會的客人，讓我以後會更加謹慎，不會損失客人的權益，而也有新的同仁(紅婷)來支援我們，也很開心有她在，才能治我這個很容易著急、亂了手腳的症狀，因為突然有一大群的大陸客，來現場點了很多貨，而他都是一個一個慢慢地服務，不會因為客人人很多，而慌了反而不疾不徐地，滿足每個客人的需求，讓我體悟到落實服務的重要性。
107年8月21日,107,25,開始慢慢地，自己遇到客人臨櫃來下中秋禮盒的訂單，幫客人建立訂單，其實並不難，但客人在現場等候，就怕我們手腳太慢，耽誤客人的寶貴時間，雖然都有先告知及詢問客人是否可以等待，但客人總說沒關係~我可以等，但還是想快狠準的把事情做好，也很謝謝我接洽的客人都很不錯，讓我有機會可以為他們服務，從中學習越學越熟悉。在8/21一個人上早班已經習慣，但不習慣的是電話響不停，而其中有一個是外交部來確認訂單，又趕在三天後要出貨，因為時間太緊湊了，這也是我第一次開變更單，雖然不太熟悉，但在若儀用電話的教導下，也是漂亮的完成了，外交部的人員也很謝謝我們能夠配合他們，因為他們是要送給國外朋友，不僅讓國外的朋友知道舊振南，也讓他們品嘗我們中秋最傳統的味道。
107年8月28日,107,25,在電話中接訂單，是比較簡單的，因為建立好訂單還是會寄信給客人確認，當作彼此間的一個依據，而如果遇到客人來現場改訂單，是最麻煩的一件事情，麻煩的是我們作業上的程序，因為電腦很笨，上面的系統都是死的，一定要照他的步驟來，不然怎麼更改都改變不了，而對我和仕軒來說，算是滿困難的事情，但還好的是，多操作幾次給我們看，我們學習能力也是很快的，而在下個月中秋的班表，若儀說著進貨量很大，所以仕軒都上早班，我都上晚班，而也有一直給我們打預防針，說著中秋節真的會很忙，要我們有心理準備，也一直鼓勵著我們，而我在這裡在學習每件事情，真的也沒有感受到什麼壓力，因此都是在快樂中學習。
107年9月4日,107,25,就是有那種有告知客人說９月開始不接受預購，只能依現場禮盒購買為主，偏偏就有一些比較有特殊要求的客人，來跟你強詞奪理，但我們還是要以客為尊，客人為第一，也因為每天的款式隨時可能都會斷貨，告知他明天到貨，到了什麼樣的款式，馬上打給您，幫您留下，客人嘴巴總說我們公司很沒彈性，但是單子真的接滿了，工房一天也就是做那麼多量，還是接受買單了，而中秋前夕慢慢的感受到，有小忙的感覺了，客人都是我們有什麼款式，就帶10幾盒走，雖然中秋忙歸忙，還是會有新人要來到櫃上試吃喜餅口味，但我們都會先尊重客人，先詢問他是否可以改時間，也跟他說可能現場會很忙很亂，怕服務不周，還好，我們的客人都是很貼心的，都是能接受我們的建議，客人也是謝謝我們能替他們著想。
107年9月11日,107,25,第一次遇到工房出錯，把送到忠孝的喜餅跟台中搞錯了，也好在我們都是建議客人在喜日的前一天到貨，也馬上跟客人反應，公司上的疏忽，而客人也沒有生氣，我們就把台中喜客的餅直接寄去家裡，而台中也幫我們做後續的處理，也不想流失客人的信賴，公司也有想出對策彌補客人，不但不會失去這位客人，反而會很滿意我們的服務態度。在9/7的晚上遇到一位阿婆，她很好奇我們家的商品，我就一一的幫她介紹，解釋口味、款式等，也順便推了中秋禮盒，然而阿婆說我對她很好很有耐心，都沒有表現不耐煩或者不理她的態度，反而跟她有說有笑的，讓她覺得很窩心，服務很好，聽到阿婆這樣誇獎，今天的辛苦都覺得值得了!中秋節就是不斷的加班日，好在我9/10有來幫仕軒，不然他一個人真的忙不過來，客人都是一大早就來買禮盒，動作都很快，很怕買不到，而且也是我第一次看到買舊振南的餅，要排隊的，客人也很順其自然的乖乖排一直線，等待我們幫他們服務。
107年9月18日,107,25,這禮拜應該是我最辛苦最充實最忙最累的了，真的是前所未有、無止境的忙，好在若儀有先跟我們打預防針，讓我有了心理準備，不會讓我措手不及，而且9/12第一次上整天班，那天只有三個人，還能在忙中忙加入這麼多的會員，而且也是我進來這麼久，第一次靠零售業績做到22萬。雖然每天四個人都覺得不夠用，但是三個人能做到這樣真的很棒了!而且每天客人都問一樣的話，我也都在說一樣的話，這是純綠豆、包蛋黃、包肉的，也因為客人也沒得選擇，什麼月餅款、蛋黃酥款的禮盒都斷貨了，所以只能重複再重複一樣的話，而在特定的某個日期，會到貨搶手的禮盒，客人也是在我們提前告知下，也是一早就來掃貨，雖然有遇到客人會不耐煩我服務這位客人太久，可是明明這位客人比你先來，當然依他為優先，其他同仁也是在忙其他客人，總不能他抱怨，我就順著他，因此我也告知他，如果您不能等待，看要不要換其他的選擇，雖然我眼前的這位客人說實在，也是考慮很久，但是我總不能催促他，後來也終於服務完了，換這位抱怨的客人他也是考慮很久，但下一位客人就沒有說什麼，總覺得世界上的人真的是百百種，我也很謝謝後面排隊的客人，沒有因為排很久，就不開心，對我不耐煩，反而我會馬上告知他們現場只剩什麼禮盒，讓他們節省時間思考，直接購買不浪費彼此時間。雖然每天都睡眠不足，加上體力耗盡，甚至吃飯的時間也沒有，但是真的很有成就感，覺得很辛苦但也很值得!
107年9月25日,107,25,這禮拜慢慢恢復以前上班的步調，可以減少被少數的客人兇，也可以好好地服務完一個客人，雖然少部分的客人都很急，但我急不得啊~數量給錯或者金額算錯，都是不能犯的錯，而且很多客人都是幾十盒打包帶走的，不然就是先預訂到現場又後悔要換別款，這最容易搞混，所以我都會跟客人再三確認，因此就遇到一位客人對我不客氣說，我服務這位要多久，然而我變回她，不好意思這位客人先來當然是我先服務他，而且客人現在要換禮盒，我要跟他對數量，好幾十盒我也怕少給或者多給，如果你不能等候，可以先去別的地方晃晃，稍後我在為您服務，後來他的媳婦就勸他，別這樣對我，後來輪到服務他，他也是選禮盒選很久，後面排隊的客人都沒說什麼，然而現場的每一位服務人員，都在做自己該做的事情，並沒有要疏忽客人，我總在想客人總是可以對我們抱怨、客訴，我們就只能默默承受，雖然以客為尊，但是基本的我尊重你你尊重我，這很簡單，卻很多客人只會仗著他是客人!但大多數的客人還是友善的，我跟他們不好意思說讓你久等了!客人總是回說沒關係，辛苦你了!我要一盒…，聽到辛苦你了，疲勞度都能減緩一些，然而在跟仕軒上晚班的那晚，我們彼此互相分享中秋感想，雖然自己的家裡也是服務業，我早就習慣過節買氣的氣氛，但這好像是仕軒第一次遇到這麼忙得狀況，然而仕軒真的很貼心!因為我總是都在加班，當若儀說你辛苦了!仕軒總毫不猶豫替我說上，我更辛苦，總是早進來幫他理貨、接電話，覺得認識他真好，然而我們都認為的共通點就是:雖然我們捨不得婉婉離開我們，但也因為他不在了，我們沒有多一個依靠，因此學東西變得更快上手，不會的事情就會積極去了解，會的事情就會更加的注意，不犯任何差錯，如果婉婉在的話，我們反而會依賴，因此有好有壞有捨有得。
107年10月2日,107,25,在這禮拜遇到拿著發票來退運費的事情，當下我的腦袋也是一片空白，完全不知道如何處理，立馬打給若儀問她我該怎麼做，我不會也不敢自己拿主意，沒把握的事情不冒風險，萬一做錯了退款程序，還要再麻煩客人，客人會感受不好，畢竟第一線人員是公司的門面，服務面要落實做好。而發生一件有趣的事情，在下午時段遇到客人問喜餅的事情，我很熱心的服務他們，跟客人作介紹，等這兩位爸媽要走時，那位媽媽問了我，如果是你你要嫁人，你會選什麼?我回選中式、西式嗎?他說對!我當下又是一片空白，我完全沒想過這檔事情，而那位爸爸就笑笑地說你幹嘛把自己女兒的問題丟給人家，後來我也沒多想，就說我會選中式，立馬回我說為什麼!我說因為我覺得中式現在年輕人認識比較少，而且也比較特別，立馬呈上我認為特別的禮盒給他們看，說著這是木盒禮盒，外表是霧面的很有質感，但礙於老一輩都說結婚要圓滿，所以禮盒都會忌諱用方的，說到這那位爸爸就很開心笑著說你這個小妹妹也知道忌諱也知道要圓滿，我就說笑笑的回應他們，而這對爸媽說很開心我給他們我心裡話，他們聽得很高興，也覺得我們不是強勢推銷，後來現場剛好只有我跟仕軒，他就說聽我這樣說很厲害，要是他他無法馬上反應過來，可能客人會流失掉，我就馬上跟他說我剛剛也是空白，想到什麼變說什麼，而且要用什麼禮盒是真的沒有認真想過啦!在這小插曲發生了這麼可愛的事情，為工作添上了不同的感覺。
107年10月9日,107,25,這禮拜犯了最不該犯的錯，就是忘了帶制服上班，若儀就把他的制服給我穿，他穿的他的襯衫上班，我以為他可能會生氣罵我之類的，結果什麼都沒有，反而說我們家的寶貝居然犯蠢了，他一直說我和仕軒是忠孝的寶貝，因為在今年的中秋有我和仕軒的餐與，如同及時雨一般，讓忠孝據點吃緊的人力得以緩解，謝謝我總是能二話不說的說加班來幫忙，以及那段日子付出的辛苦與勞力!聽到這都覺得我來這裡真好，我有好的上司、好的同事、好的工作環境、氣氛，讓我順順利利的實習，但還是要改進自己的少根筋，絕對不能再忘記帶制服!然而在我們還沒來之前，有一個很嚴重的個案，就是累積亞洲萬里通的事情，剛好我跟姐姐都姓陳，那天接到電話，那位小姐聽到我姓陳，就開始一大串的罵…我都還沒搞好清楚狀況，就無緣無故的…後來我請他稍等一下，向他了解狀況後，他才知道我不是服務他的那位人員，雖然有道歉，但是我知道他還是很生氣的，可我們都有幫客人累積，是亞洲萬里通那邊，沒有累進去，造成了這樣的誤會，突然明白客人為何要累積亞洲萬里通的重要性，然而若儀和姐姐叫我不要把客人的話往心裡去，我說不會拉!我還說讓她這樣罵一罵或許她還會比較好，他們總說我很樂觀，總是把事情看得很淡，那是因為我擁有你們兩位這麼好的疼愛!
107年10月10日,107,25,在若儀忙著喜客的試吃下，有一位阿伯來櫃上要買漢餅禮盒去送禮，他就開始問我們家有什麼口味，我便開始的為他介紹，漢餅有14種口味，鹹的3種剩下都甜的，他就突然說是不是跟你一樣甜，我就有點尷尬了…但是還是要把服務落實好，於是還是給他笑容，跟他推薦我們家的招牌香菇魯肉，後來他發現期限太短不太行，又建議其他兩款，後來他想選擇兩個口味都是鹹的，但想說現場甜的口味有點跑不動，我就跟阿伯說都吃鹹的有點膩耶!要不要一甜一鹹，兩種口感都能享受的到，他說好啊!你這個建議也不錯，於是問我要挑哪個口味好呢?剛好他要送三個人其中一盒要自己吃，那剛好我喜歡的口味有四個，就問阿伯喜不喜歡有麻糬的，他說可以啊!我就跟他推薦紅豆抹Q給他，而且我也跟他說，送人就要送一樣的口味，才不會當有人提起的時候，口味不一樣而尷尬，阿伯也覺得我說的很有道理!就說都給你決定!你怎麼包我就怎麼買單!後來阿伯又說這樣買有沒有跟你笑容一樣甜，我就回說我們家的餅很好吃!，那這樣價格能不能讓我甜一點呢，後來若儀聽到就跟阿伯笑著說不要在虧我們家妹妹拉，阿伯又說我真的很甜，說到連喜客、旁邊臨櫃都知道了，真的是很害羞啊!他說下次還會回來找我買餅，我說好喔歡迎您再來! 很感謝這個阿伯的誇讚，但真的是很不知所措，如果今天是個帥哥，可能小鹿亂撞都不知道撞了幾次。
107年10月23日,107,25,在這禮拜認識了兩種付款方式，在平常是很少接觸到的，才了解原來happy cash跟happy go的付款方式是完全不一樣，我想說在百貨最難的付款方式就是認百貨禮券了，sogo禮券有太多種了，有些我們B2銘店還不能收，而其中最常遇到的是，有分兩種類別為無付款和有付款，前者結帳沒發票有明細，後者有發票有明細，但兩者只能找100塊已內的零錢，沒有想到的是，結果連卡片也是分很多種類型，有時候也蠻感謝客人有這些付款方式，讓我們遇到能馬上學習，實際操作印象才最深刻最能馬上學會。然而下個月就是SOGO最大的活動:週年慶!而我們主打的優惠是喜餅，因此最近很常被詢問我們家的喜餅款式及口味還有優惠活動等，所以趁這時候想了解我們家的喜餅折扣優惠活動，每個門檻送的東西不一樣，不能搞混也不能損失客人利益。
107年10月30日,107,25,最興奮的是，我和仕軒一起談下一組七萬多塊的喜餅訂單，平常我們接的訂單都是三萬塊以下的，一來是要先讓我們先練習先習慣，二來是實習生不適用公司的訂單抽成，因此第一次遇到這麼大額的訂單，難免很緊張又很興奮，剛好若儀休假不在，姐姐又是早班去吃飯，剩我和仕軒我們就一起努力一起付出，而這組客人也是很突然很臨時來的，因為我們的喜餅試吃是要預約的，而且必須在五天前，後來才得知客人是從宜蘭特地北上來找舊振南，因此二話不說就留客人現場試吃，在談吐的過程中，才知道原本他們想說在宜蘭直接訂餅，但是男方堅決要用好的喜餅，而媽媽也在平台上看到我們的資訊，覺得我們的款式很精美，因此決定來現場下單，而且也說著他第一次嫁女兒也是小女兒，送餅一定要大氣又大方又好吃，他們看上的款式剛好是我們家最精緻的禮盒，連口味也是訂我們最經典的香菇魯肉，舊振南不但一次讓他們滿足兩個願望，也說我們再送贈品的方面送很大，很開心能為這組客人服務，看著他們幸福的笑容，我們也幸福了!
107年11月6日,107,25,很幸運也很開心，有直接留客人下來，直接現場試吃口味，覺得接喜餅訂單也是要靠著幸運來著的，因為你不知道這組客人要訂多少，而我也沒多想，想說客人親自跑來一趟，晚點也沒客人有預約試吃，就邀請客人坐一下，為他們服務，後來得知他們要的數量要160盒以上，等若儀回來我便告訴他大概的流程，讓他去服務去接洽，這樣往後客人要再追加或者是有什麼問題，若儀也比較清楚，而且也能讓若儀的個人業績好看一些，而我也覺得我在忠孝的據點很幸運，我們同事之間，相處起來不會分你我，不會因為喜餅被誰談走，而後再計較、不開心，都會為彼此認真的完成每一件事情，然而若儀又再問我一次，要不要轉正職，我便回答說好!我也知道他的用意，他覺得我如果轉正職了，今天這單就會是我的第一筆，而且也能抽成，不會因為實習生的身分，講得很辛苦，卻讓給別人，雖然我的一心一意只想我們忠孝的業績好看些，是誰接走的我不在乎，錢有進來就好了，不過若儀也是很謝謝我，能有這樣的想法，又說著我是他的大寶貝，有我真好!
107年12月03日,107,25,說明：實習期間學到效益，如所學的專業、人際關係、客訴處理、職場倫理等說明。 
107年12月03日,107,25,我學習到如何調整心理的狀態，以及對話能力，剛進來沒多久，就遇到被客人客訴，我還是第一次被客訴，心理是多少受一點影響，因為我也知道是自己處理不好，我也想替這位老闆達到他的需求，但是我心有餘力不足，而對於接電話的這方面，又加上了一層，可怕的陰影，可是我還是有好好地克服，我也不願發生這種事情，也感到很無奈，我也想很快學好所有的事情，但若儀也不想給我們壓力，想讓我們一步一步慢慢來就好，所以也沒因為這次的事情，叫我和仕軒趕快學好如何建立訂單，反而先學好如何應對電話方面的事情，若儀說一定都會學到，做每天該學好的事情就好，俗話說:吃緊弄破碗，不要太貪心，反而弄巧成拙。
107年12月03日,107,25,說明：在實習期間讓您印象最深刻的一件事，您是如何處理或應對的，例如：排班爭議、客訴反應與處理、管理制度反應等。 
107年12月03日,107,25,最印象深刻的是中秋節的前夕，這是我遇到最辛苦最充實最忙最累的時期了，真的是前所未有、無止境的忙，好在若儀有先跟我們打預防針，讓我有了心理準備，不會讓我措手不及，而且9/12第一次上整天班，從早上8:30到晚上9:30，而且那天就只有三個人，還能在忙中忙加入這麼多的新會員，而且也是我進來這麼久，第一次靠零售業績做到22萬。每天四個人上班都覺得不夠用，也會遇到一些對你很不客氣的客人，我總在想客人總是可以對我們抱怨、客訴，我們就只能默默承受，雖然以客為尊，但是基本的我尊重你你尊重我，這很簡單，卻很多客人只會仗著他是客人!但大多數的客人還是友善的，跟他們說不好意思，讓你久等了!客人總是回說沒關係，辛苦你了!我要一盒…，聽到辛苦你了，疲勞度都能減緩一些。在這期間我加了不少班，雖然每天都睡眠不足，加上體力耗盡，甚至吃飯的時間也沒有，但是真的很有成就感，覺得很辛苦但也很值得!
107年12月03日,107,25,說明：若繼續任職該企業，您還想學習的工作內容或是到其它單位實習，其原因為何？ 
107年12月03日,107,25,在11月中旬的時候，我接受了轉正職的考試，而且我也考過了，我會想留下來的原因是，我本身就喜歡服務客人，所以當客人被你服務的很開心的時候，換來一句的謝謝，對我來說就是最棒的禮物，而且我也沒想過我會賣喜餅，在大多人的印象裡，都會認為這是比較年長的人在介紹，其中也有客人在問我一些喜餅的禮數，我也能應對他們的問題，讓他們很意外，覺得我這麼年輕，也知道一些眉眉角角，甚至要借木盛盒跟我說台語的，我都能聽懂，在這可以學習比較古早的傳統的事情，而我本身也就喜歡這種古色古香的，因此想繼續留在這，累積自己的經驗，不但可以學習跟客人的互動及接洽能力，也能磨自己的耐心，。
107年07月15日,107,26,在火鍋店實習的第二個禮拜，學長開始讓我接觸餐點，包含餐點的準備工作以及送上餐點的流程，每一個步驟都不能馬虎，希望我能夠謹記所有流程，不能出紕漏。
107年07月15日,107,26,在火鍋店實習的第二個禮拜，學長開始讓我接觸餐點，包含餐點的準備工作以及送上餐點的流程，每一個步驟都不能馬虎，希望我能夠謹記所有流程，不能出紕漏。
107年07月22日,107,26,這周開始我需要獨自一人去面對客人了，雖然有些緊張，但是我相信熟悉之後一定能夠更得心應手，學習炒肉比想像中還要困難很多，我必須要安排時間來練習了。
107年07月29日,107,26,這個禮拜還是學了許多的東西，也開始慢慢地能夠炒出漂亮的肉了，學長告訴了我一些建議，希望我能夠從中記取教訓，感謝學長讓我在火鍋店的實習生活中更加順利。
107年08月05日,107,26,這個禮拜上了有關於上鍋以及對待顧客禮儀的課程，讓我對於之後對待顧客的態度以及上課的話術能夠更加的熟悉，感謝幫我上課的前輩，讓我能夠更加了解顧客的需求，以及平常未注意的細節。
107年08月26日,107,26,環島是一件很不容易的事情，除了要自己規劃行程等等，慎選出遊夥伴也是很重要的，加上我們的運氣不好剛好遇到颱風，還遇到土石流等等，一路上可以說非常艱辛，不過也真的從這次環島學習到很多事情，有種真的成年的感覺，在這趟旅程中自己處理了很多事情。
107年09月02日,107,26,前面幾週雖然每天都有做打掃工作，但這禮拜學習到其他區域的打掃內容，雖然看起來蠻簡單的，但實際操作以後發現，其實有很多困難的地方，也有很多很燙的物品，所以需要更加小心。
107年09月09日,107,26,不知不覺在火鍋店服務已經2個月了，在這兩個月學習了很多，不管是工作上還是心境上都有很大的轉變，希望在我的實習生涯裡能夠跟這兩個月一樣的順利。另外大冬天(旺季)快要到來了，希望我能在冬天(旺季)前好好要求自己，讓自己有所進步。
107年09月16日,107,26,冬天(旺季)看起來一定會很忙碌但更因為如此我才要認真的在維護服務品質上，絕對不能有一絲的懈怠，一定要把最好的一面呈現給客人，這樣客人才會常來，我們也可以讓客人吃到最好的食物。
107年09月23日,107,26,離能夠晉升的日子越來越接近了，希望我能夠對技能更加的熟練，在忙碌中也要顧到品質，同時也才能為自己謀取更好的福利，也為之後的職場生涯再更上一層樓
107年10月07日,107,26,我覺得前面的工作內容雖然困難，但上手後就不容易忘掉，但與客人應對進退是很重要的，如何留住客人是很重要的，當然這也不只對我的工作有幫助也對我之後的人生很重要。
107年10月14日,107,26,這禮拜非常難熬因為貨不能叫得太多，但也不能不夠用，所以這禮拜我很常出去跟其他間店調貨，這方面還需要再多加強，還要預估後面幾天的生意量。
